Rank,Team,Statistic,Year
24,New York,-3.7,2017
23,New York,-2.4,2005
6,New York,4.0,2024
7,New York,2.6,2023
26,New York,-6.5,2020
25,New York,-6.6,2008
10,New York,1.7,2021
23,New York,-3.6,2018
21,New York,-2.7,2016
19,New York,-2.0,2004
14,New York,0.3,2011
6,New York,4.0,2013
18,New York,-0.8,2014
29,New York,-6.4,2006
22,New York,-2.6,2009
21,New York,-2.9,2007
10,New York,2.0,2012
30,New York,-9.3,2015
19,New York,-0.1,2022
23,New York,-3.8,2010
28,New York,-9.2,2019
