Rank,Team,Statistic,Year
13,Charlotte,0.2,2017
28,Charlotte,-6.0,2005
30,Charlotte,-10.5,2024
27,Charlotte,-6.2,2023
27,Charlotte,-6.8,2020
22,Charlotte,-4.4,2008
22,Charlotte,-2.3,2021
16,Charlotte,0.3,2018
10,Charlotte,1.8,2016
24,Charlotte,-4.0,2011
30,Charlotte,-9.2,2013
17,Charlotte,-0.7,2014
27,Charlotte,-4.0,2006
20,Charlotte,-1.3,2009
26,Charlotte,-3.7,2007
30,Charlotte,-13.9,2012
23,Charlotte,-3.2,2015
16,Charlotte,0.1,2022
15,Charlotte,1.0,2010
17,Charlotte,-1.1,2019
