Rank,Team,Statistic,Year
29,Brooklyn,-6.7,2017
20,Brooklyn,-2.0,2005
22,Brooklyn,-2.7,2024
16,Brooklyn,0.3,2023
14,Brooklyn,-0.6,2020
23,Brooklyn,-5.1,2008
6,Brooklyn,4.8,2021
24,Brooklyn,-3.7,2018
28,Brooklyn,-7.4,2016
8,Brooklyn,2.5,2004
26,Brooklyn,-6.2,2011
10,Brooklyn,1.8,2013
19,Brooklyn,-1.0,2014
12,Brooklyn,1.1,2006
21,Brooklyn,-2.4,2009
13,Brooklyn,-0.4,2007
28,Brooklyn,-6.0,2012
22,Brooklyn,-3.1,2015
15,Brooklyn,0.6,2022
29,Brooklyn,-9.1,2010
16,Brooklyn,-0.7,2019
