Rank,Team,Statistic,Year
17,Indiana,-0.4,2017
15,Indiana,0.3,2005
13,Indiana,1.9,2024
25,Indiana,-3.2,2023
13,Indiana,1.9,2020
18,Indiana,-1.4,2008
16,Indiana,0.0,2021
10,Indiana,1.7,2018
12,Indiana,1.7,2016
3,Indiana,5.5,2004
19,Indiana,-1.4,2011
8,Indiana,3.3,2013
7,Indiana,3.4,2014
10,Indiana,1.5,2006
18,Indiana,-1.1,2009
20,Indiana,-2.4,2007
6,Indiana,3.0,2012
15,Indiana,0.3,2015
24,Indiana,-3.5,2022
21,Indiana,-3.0,2010
10,Indiana,2.8,2019
