Rank,Team,Statistic,Year
16,Milwaukee,-0.2,2017
25,Milwaukee,-3.0,2005
8,Milwaukee,3.7,2024
6,Milwaukee,3.1,2023
1,Milwaukee,11.3,2020
27,Milwaukee,-6.9,2008
4,Milwaukee,5.8,2021
20,Milwaukee,-0.3,2018
26,Milwaukee,-4.2,2016
13,Milwaukee,0.3,2004
16,Milwaukee,-0.8,2011
19,Milwaukee,-2.1,2013
29,Milwaukee,-8.2,2014
18,Milwaukee,-1.5,2006
17,Milwaukee,-1.1,2009
28,Milwaukee,-4.4,2007
15,Milwaukee,0.3,2012
18,Milwaukee,-0.4,2015
7,Milwaukee,3.1,2022
14,Milwaukee,1.3,2010
1,Milwaukee,8.9,2019
