Rank,Team,Statistic,Year
4,Cleveland,4.0,2017
13,Cleveland,0.8,2005
9,Cleveland,3.1,2024
2,Cleveland,4.8,2023
28,Cleveland,-7.9,2020
14,Cleveland,0.0,2008
28,Cleveland,-8.4,2021
15,Cleveland,0.4,2018
4,Cleveland,6.5,2016
22,Cleveland,-2.6,2004
30,Cleveland,-9.0,2011
26,Cleveland,-4.7,2013
23,Cleveland,-3.3,2014
11,Cleveland,1.5,2006
1,Cleveland,8.9,2009
7,Cleveland,3.5,2007
29,Cleveland,-7.2,2012
5,Cleveland,4.5,2015
11,Cleveland,1.9,2022
2,Cleveland,5.9,2010
30,Cleveland,-9.6,2019
