Rank,Statistic,Year
9,0.7440000000000001,2013
9,0.74,2012
18,0.725,2007
8,0.784,2020
18,0.7290000000000001,2008
8,0.7440000000000001,2006
4,0.7979999999999999,2021
22,0.758,2017
6,0.731,2004
25,0.747,2016
22,0.758,2022
7,0.763,2015
14,0.777,2018
20,0.711,2005
17,0.731,2009
14,0.7609999999999999,2023
30,0.71,2014
12,0.762,2024
12,0.74,2010
22,0.764,2019
20,0.7290000000000001,2011
