Rank,Statistic,Year
28,0.713,2013
25,0.7090000000000001,2012
30,0.6809999999999999,2007
1,0.8170000000000001,2020
17,0.73,2008
7,0.7440000000000001,2006
2,0.802,2021
23,0.757,2017
13,0.716,2004
29,0.731,2016
1,0.7929999999999999,2022
24,0.733,2015
29,0.759,2018
10,0.72,2005
11,0.74,2009
2,0.78,2023
29,0.7140000000000001,2014
7,0.7709999999999999,2024
4,0.757,2010
1,0.807,2019
8,0.748,2011
