Rank,Statistic,Year
1,12.0,2017
21,-2.2,2005
10,2.3,2024
11,1.5,2023
30,-8.7,2020
13,2.2,2008
13,0.9,2021
2,6.8,2018
2,9.3,2016
16,-0.7,2004
21,-2.3,2011
11,0.8,2013
6,4.1,2014
17,-1.4,2006
24,-3.7,2009
12,-0.1,2007
23,-3.4,2012
1,9.6,2015
3,5.4,2022
22,-3.6,2010
3,5.8,2019
