Rank,Statistic,Year
20,-1.1,2017
5,4.1,2005
28,-9.1,2024
29,-8.2,2023
23,-3.6,2020
2,6.5,2008
25,-4.5,2021
18,-0.1,2018
14,0.2,2016
2,6.0,2004
23,-3.6,2011
25,-4.0,2013
24,-3.7,2014
2,6.0,2006
19,-1.2,2009
6,4.0,2007
25,-4.8,2012
20,-1.0,2015
26,-7.7,2022
27,-5.1,2010
21,-1.3,2019
