Rank,Statistic,Year
9,1.6,2017
16,-0.6,2005
29,-9.3,2024
23,-1.2,2023
24,-4.0,2020
16,-0.5,2008
23,-2.4,2021
14,0.4,2018
15,-0.5,2016
27,-5.6,2004
29,-7.4,2011
21,-2.5,2013
14,1.2,2014
9,1.7,2006
28,-7.5,2009
16,-0.9,2007
26,-4.8,2012
13,1.1,2015
23,-3.4,2022
26,-4.8,2010
25,-2.9,2019
