Rank,Statistic,Year
23,-2.9,2017
4,4.7,2005
11,2.3,2024
19,0.1,2023
6,6.0,2020
10,3.8,2008
11,1.6,2021
22,-3.0,2018
17,-1.3,2016
6,4.3,2004
7,4.5,2011
17,-0.6,2013
12,2.1,2014
3,5.6,2006
11,1.7,2009
3,6.3,2007
14,0.5,2012
9,2.5,2015
8,2.8,2022
11,2.5,2010
19,-1.3,2019
