Rank,Statistic,Year,Win Percentage
30,-6.9,2017,0.317
24,-3.0,2005,0.415
19,0.6,2024,0.562
14,0.9,2023,0.525
2,7.4,2020,0.778
3,6.2,2008,0.689
8,2.1,2021,0.57
21,-1.5,2018,0.427
29,-9.6,2016,0.207
7,3.3,2004,0.664
3,5.3,2011,0.663
12,0.2,2013,0.523
27,-6.3,2014,0.329
8,1.8,2006,0.539
2,7.6,2009,0.771
15,-0.7,2007,0.494
13,0.6,2012,0.59
27,-6.8,2015,0.256
22,-3.0,2022,0.402
4,4.5,2010,0.695
23,-1.7,2019,0.451
