Rank,Statistic,Year,Win Percentage
19,-1.1,2017,0.378
10,1.5,2005,0.537
3,6.1,2024,0.663
21,-0.3,2023,0.494
25,-4.3,2020,0.297
26,-6.8,2008,0.268
26,-5.6,2021,0.319
11,1.6,2018,0.552
24,-3.5,2016,0.354
4,4.5,2004,0.68
28,-6.6,2011,0.207
20,-2.4,2013,0.378
10,2.7,2014,0.488
21,-1.9,2006,0.402
25,-4.9,2009,0.293
25,-3.7,2007,0.39
21,-2.2,2012,0.394
28,-8.8,2015,0.195
10,2.1,2022,0.551
30,-9.6,2010,0.183
22,-1.5,2019,0.439
