Rank,Statistic,Year,Win Percentage
26,-5.6,2017,0.293
2,6.7,2005,0.732
13,2.2,2024,0.57
10,1.6,2023,0.548
18,-1.4,2020,0.4
7,4.6,2008,0.644
5,5.8,2021,0.713
30,-9.4,2018,0.256
27,-6.7,2016,0.281
24,-3.7,2004,0.354
17,-0.9,2011,0.488
28,-6.5,2013,0.305
11,2.6,2014,0.585
4,4.7,2006,0.628
10,1.9,2009,0.561
2,7.0,2007,0.72
18,-0.2,2012,0.5
19,-0.9,2015,0.476
2,6.3,2022,0.747
3,4.9,2010,0.653
29,-9.3,2019,0.232
