Rank,Statistic,Year,Win Percentage
3,5.2,2017,0.656
6,3.5,2005,0.607
17,1.1,2024,0.5
28,-7.9,2023,0.268
7,3.8,2020,0.625
8,4.2,2008,0.648
27,-7.9,2021,0.236
1,7.3,2018,0.768
16,-0.9,2016,0.483
10,1.3,2004,0.529
10,2.2,2011,0.524
9,2.8,2013,0.534
5,4.3,2014,0.636
20,-1.6,2006,0.415
7,3.3,2009,0.632
5,4.2,2007,0.618
16,0.2,2012,0.515
10,2.4,2015,0.657
29,-8.5,2022,0.244
16,-0.4,2010,0.512
4,4.6,2019,0.634
