Rank,Statistic,Year,Win Percentage
8,1.6,2017,0.62
14,0.8,2005,0.539
1,10.7,2024,0.792
1,5.9,2023,0.667
5,6.2,2020,0.672
1,9.0,2008,0.759
14,0.9,2021,0.487
6,3.0,2018,0.654
8,2.5,2016,0.568
20,-2.2,2004,0.419
6,5.0,2011,0.67
16,-0.6,2013,0.494
25,-4.5,2014,0.305
19,-1.5,2006,0.402
3,6.4,2009,0.719
24,-3.4,2007,0.293
9,2.2,2012,0.581
17,-0.3,2015,0.465
1,6.4,2022,0.613
8,3.5,2010,0.613
6,3.9,2019,0.593
