Rank,Statistic,Year
6,3.1,2017
19,-1.6,2005
24,-6.4,2024
12,1.4,2023
4,6.5,2020
12,2.5,2008
18,-0.5,2021
3,6.5,2018
7,2.8,2016
23,-3.0,2004
27,-6.3,2011
18,-1.5,2013
8,2.9,2014
25,-3.0,2006
23,-2.8,2009
10,0.6,2007
22,-3.3,2012
11,2.3,2015
13,1.6,2022
18,-1.8,2010
2,5.9,2019
