Rank,Statistic,Year
16,-0.2,2017
25,-3.0,2005
12,2.3,2024
6,3.1,2023
1,11.3,2020
27,-6.9,2008
4,5.8,2021
20,-0.3,2018
26,-4.2,2016
13,0.3,2004
16,-0.8,2011
19,-2.1,2013
29,-8.2,2014
18,-1.5,2006
17,-1.1,2009
28,-4.4,2007
15,0.3,2012
18,-0.4,2015
7,3.1,2022
14,1.3,2010
1,8.9,2019
