Rank,Statistic,Year
27,-5.7,2017
18,-1.2,2005
7,2.8,2024
4,3.6,2023
12,2.2,2020
15,-0.1,2008
3,5.9,2021
4,4.4,2018
30,-10.2,2016
21,-2.5,2004
13,1.0,2011
23,-3.3,2013
30,-10.5,2014
22,-2.0,2006
15,-0.5,2009
23,-3.0,2007
5,3.3,2012
29,-9.0,2015
9,2.3,2022
24,-3.9,2010
11,2.7,2019
