Rank,Statistic,Year
26,-5.6,2017
2,6.7,2005
13,2.2,2024
10,1.6,2023
18,-1.4,2020
7,4.6,2008
5,5.8,2021
30,-9.4,2018
27,-6.7,2016
24,-3.7,2004
17,-0.9,2011
28,-6.5,2013
11,2.6,2014
4,4.7,2006
10,1.9,2009
2,7.0,2007
18,-0.2,2012
19,-0.9,2015
2,6.3,2022
3,4.9,2010
29,-9.3,2019
