Rank,Statistic,Year
17,-0.4,2017
15,0.3,2005
9,2.5,2024
25,-3.2,2023
13,1.9,2020
18,-1.4,2008
16,0.0,2021
10,1.7,2018
12,1.7,2016
3,5.5,2004
19,-1.4,2011
8,3.3,2013
7,3.4,2014
10,1.5,2006
18,-1.1,2009
20,-2.4,2007
6,3.0,2012
15,0.3,2015
24,-3.5,2022
21,-3.0,2010
10,2.8,2019
