Rank,Statistic,Year
12,1.02,2016
10,1.001,2012
15,1.018,2015
10,1.059,2020
13,1.035,2011
28,1.073,2007
7,1.013,2014
30,1.107,2006
20,1.062,2009
27,1.046,2004
5,1.039,2019
27,1.059,2005
18,1.095,2022
8,1.042,2017
4,0.991,2013
23,1.064,2008
7,1.017,2010
24,1.11,2021
16,1.106,2023
4,1.079,2024
10,1.037,2018
