Rank,Statistic,Year
26,1.058,2016
3,0.96,2012
12,1.012,2015
6,1.049,2020
8,1.021,2011
17,1.038,2007
26,1.063,2014
25,1.05,2006
12,1.046,2009
11,0.991,2004
11,1.061,2019
10,1.013,2005
13,1.076,2022
14,1.054,2017
16,1.023,2013
8,1.03,2008
24,1.075,2010
2,1.045,2021
8,1.097,2023
10,1.101,2024
3,1.018,2018
