Rank,Statistic,Year
13,1.027,2016
19,1.025,2012
5,0.995,2015
29,1.121,2020
24,1.064,2011
27,1.073,2007
6,1.009,2014
21,1.04,2006
29,1.103,2009
21,1.017,2004
28,1.105,2019
18,1.04,2005
25,1.111,2022
20,1.06,2017
5,0.997,2013
20,1.062,2008
18,1.065,2010
20,1.1,2021
21,1.121,2023
28,1.161,2024
15,1.056,2018
