Rank,Statistic,Year
8,1.01,2016
27,1.055,2012
1,0.98,2015
25,1.103,2020
26,1.071,2011
20,1.045,2007
4,1.002,2014
15,1.03,2006
28,1.095,2009
18,1.01,2004
16,1.066,2019
16,1.038,2005
2,1.042,2022
1,1.009,2017
15,1.022,2013
22,1.063,2008
27,1.086,2010
5,1.068,2021
15,1.104,2023
16,1.116,2024
9,1.037,2018
