Rank,Statistic,Year
6,1.006,2016
18,1.019,2012
17,1.023,2015
5,1.038,2020
18,1.05,2011
9,1.026,2007
10,1.02,2014
8,1.012,2006
27,1.085,2009
28,1.05,2004
21,1.086,2019
14,1.032,2005
7,1.069,2022
12,1.051,2017
9,1.006,2013
18,1.06,2008
21,1.072,2010
10,1.087,2021
19,1.115,2023
18,1.118,2024
19,1.068,2018
