Rank,Statistic,Year
23,1.052,2016
14,1.014,2012
2,0.99,2015
1,0.992,2020
4,0.994,2011
29,1.085,2007
30,1.079,2014
24,1.049,2006
11,1.045,2009
24,1.024,2004
1,1.019,2019
28,1.061,2005
12,1.075,2022
16,1.056,2017
12,1.018,2013
30,1.093,2008
4,1.008,2010
6,1.073,2021
4,1.09,2023
20,1.125,2024
18,1.067,2018
