Rank,Statistic,Year
27,0.213,2019
13,0.227,2017
5,0.241,2013
5,0.261,2021
13,0.23,2018
11,0.228,2016
6,0.239,2014
10,0.225,2015
18,0.235,2022
21,0.238,2023
21,0.248,2024
22,0.225,2020
1,0.248,2012
