Rank,Statistic,Year,Win Percentage
16,0.734,2013,0.494
15,0.731,2012,0.581
12,0.738,2007,0.293
14,0.775,2020,0.672
8,0.745,2008,0.759
14,0.728,2006,0.402
14,0.778,2021,0.487
29,0.747,2017,0.62
25,0.696,2004,0.419
21,0.75,2016,0.568
12,0.772,2022,0.613
15,0.749,2015,0.465
8,0.786,2018,0.654
23,0.704,2005,0.539
3,0.759,2009,0.719
1,0.783,2023,0.667
19,0.742,2014,0.305
8,0.77,2024,0.792
11,0.74,2010,0.613
10,0.775,2019,0.593
10,0.744,2011,0.67
