Rank,Team,Statistic,Year
18,Atlanta,-0.9,2017
30,Atlanta,-9.7,2005
20,Atlanta,-1.6,2024
20,Atlanta,0.0,2023
29,Atlanta,-8.0,2020
20,Atlanta,-2.6,2008
9,Atlanta,1.8,2021
26,Atlanta,-5.5,2018
6,Atlanta,3.1,2016
26,Atlanta,-4.6,2004
18,Atlanta,-1.3,2011
13,Atlanta,0.0,2013
16,Atlanta,-0.5,2014
28,Atlanta,-4.8,2006
12,Atlanta,0.5,2009
29,Atlanta,-4.8,2007
7,Atlanta,2.8,2012
4,Atlanta,4.5,2015
14,Atlanta,1.2,2022
9,Atlanta,3.3,2010
26,Atlanta,-6.0,2019
