Rank,Statistic,Year
1,15.4,2005
18,11.2,2012
15,12.3,2020
18,10.6,2011
2,15.6,2007
30,8.6,2017
27,8.4,2016
2,14.8,2010
10,13.3,2023
29,8.1,2018
6,14.5,2008
9,12.5,2009
22,10.5,2015
14,12.2,2014
23,1.0,2004
9,14.6,2024
5,15.7,2022
1,14.9,2006
30,7.4,2019
4,16.3,2021
28,8.4,2013
