Rank,Statistic,Year
14,11.4,2005
28,7.9,2012
14,12.9,2020
29,7.5,2011
16,11.0,2007
29,8.7,2017
28,8.3,2016
29,7.3,2010
12,13.0,2023
24,9.6,2018
23,8.8,2008
23,9.9,2009
17,11.1,2015
15,12.2,2014
5,2.1,2004
21,10.9,2024
15,13.1,2022
8,12.2,2006
15,12.5,2019
7,15.0,2021
5,13.6,2013
