Rank,Statistic,Year
18,11.0,2005
24,9.2,2012
26,9.2,2020
27,8.1,2011
11,11.6,2007
9,12.7,2017
14,12.3,2016
28,8.3,2010
19,12.1,2023
18,12.0,2018
14,11.6,2008
29,7.4,2009
9,13.3,2015
13,12.4,2014
20,11.0,2004
27,8.9,2024
24,10.0,2022
9,12.1,2006
25,9.7,2019
23,11.1,2021
26,8.8,2013
