Rank,Statistic,Year
8,12.2,2005
29,7.5,2012
29,8.2,2020
30,6.8,2011
9,12.1,2007
3,16.1,2017
4,15.8,2016
6,14.2,2010
5,14.4,2023
15,12.5,2018
19,10.4,2008
1,17.0,2009
4,15.5,2015
22,10.0,2014
16,1.3,2004
17,13.7,2024
12,13.7,2022
12,11.8,2006
28,7.9,2019
26,9.2,2021
24,9.3,2013
