Rank,Statistic,Year,Win Percentage
7,12.2,2005,0.575
10,12.6,2012,0.562
12,13.0,2020,0.662
3,14.3,2011,0.586
8,12.3,2007,0.529
7,12.8,2017,0.488
25,9.4,2016,0.402
7,14.0,2010,0.625
4,15.2,2023,0.677
7,13.3,2018,0.561
9,13.8,2008,0.581
4,14.9,2009,0.653
21,10.6,2015,0.366
20,10.5,2014,0.439
27,13.2,2004,0.506
6,15.0,2024,0.681
10,14.7,2022,0.563
14,11.0,2006,0.517
9,13.9,2019,0.635
6,15.4,2021,0.622
9,13.2,2013,0.671
