Rank,Statistic,Year
15,11.3,2005
3,15.3,2012
22,10.6,2020
4,14.2,2011
5,14.3,2007
11,12.4,2017
20,10.3,2016
19,10.6,2010
11,13.2,2023
28,8.6,2018
17,10.5,2008
24,9.6,2009
13,12.4,2015
16,12.1,2014
25,11.3,2004
22,10.5,2024
20,12.1,2022
15,10.9,2006
27,8.0,2019
22,11.4,2021
16,11.4,2013
