Rank,Statistic,Year,Win Percentage
2,0.753,2013,0.534
13,0.734,2012,0.515
1,0.768,2007,0.618
25,0.756,2020,0.625
7,0.745,2008,0.648
6,0.746,2006,0.415
21,0.771,2021,0.236
27,0.753,2017,0.656
2,0.747,2004,0.529
30,0.731,2016,0.483
29,0.744,2022,0.244
26,0.732,2015,0.657
3,0.746,2018,0.768
2,0.739,2005,0.607
5,0.751,2009,0.632
17,0.758,2023,0.268
20,0.74,2014,0.636
13,0.76,2024,0.5
13,0.738,2010,0.512
28,0.745,2019,0.634
21,0.727,2011,0.524
