Rank,Statistic,Year
28,-6.6,2017
22,-2.2,2005
14,2.2,2024
24,-2.6,2023
16,-1.0,2020
6,5.0,2008
29,-9.3,2021
25,-4.8,2018
19,-1.6,2016
29,-7.0,2004
4,5.2,2011
29,-7.0,2013
26,-5.4,2014
16,-1.1,2006
4,5.6,2009
11,0.3,2007
17,0.0,2012
26,-5.7,2015
27,-8.0,2022
1,7.7,2010
14,-0.2,2019
