Rank,Statistic,Year,Win Percentage
20,-1.1,2017,0.451
5,4.1,2005,0.645
28,-9.1,2024,0.171
29,-8.2,2023,0.207
23,-3.6,2020,0.303
2,6.5,2008,0.697
25,-4.5,2021,0.278
18,-0.1,2018,0.476
14,0.2,2016,0.512
2,6.0,2004,0.667
23,-3.6,2011,0.366
25,-4.0,2013,0.354
24,-3.7,2014,0.354
2,6.0,2006,0.74
19,-1.2,2009,0.454
6,4.0,2007,0.643
25,-4.8,2012,0.379
20,-1.0,2015,0.39
26,-7.7,2022,0.281
27,-5.1,2010,0.329
21,-1.3,2019,0.477
