Rank,Statistic,Year,Win Percentage
1,12.0,2017,0.838
21,-2.2,2005,0.415
10,2.3,2024,0.554
11,1.5,2023,0.526
30,-8.7,2020,0.231
13,2.2,2008,0.585
13,0.9,2021,0.527
2,6.8,2018,0.718
2,9.3,2016,0.83
16,-0.7,2004,0.451
21,-2.3,2011,0.439
11,0.8,2013,0.564
6,4.1,2014,0.607
17,-1.4,2006,0.415
24,-3.7,2009,0.354
12,-0.1,2007,0.505
23,-3.4,2012,0.349
1,9.6,2015,0.804
3,5.4,2022,0.664
22,-3.6,2010,0.317
3,5.8,2019,0.683
