Rank,Statistic,Year
29,-6.7,2017
20,-2.0,2005
22,-2.9,2024
16,0.3,2023
14,-0.6,2020
23,-5.1,2008
6,4.8,2021
24,-3.7,2018
28,-7.4,2016
8,2.5,2004
26,-6.2,2011
10,1.8,2013
19,-1.0,2014
12,1.1,2006
21,-2.4,2009
13,-0.4,2007
28,-6.0,2012
22,-3.1,2015
15,0.6,2022
29,-9.1,2010
16,-0.7,2019
