Rank,Statistic,Year,Win Percentage
14,-0.1,2017,0.489
12,0.9,2005,0.557
20,-1.5,2024,0.476
13,1.2,2023,0.488
22,-3.1,2020,0.339
21,-3.1,2008,0.402
19,-0.9,2021,0.431
29,-7.0,2018,0.329
18,-1.5,2016,0.512
28,-6.4,2004,0.281
1,6.8,2011,0.725
15,-0.6,2013,0.532
13,1.5,2014,0.563
14,0.4,2006,0.489
16,-0.6,2009,0.494
4,4.6,2007,0.598
1,7.4,2012,0.722
7,3.1,2015,0.596
21,-1.2,2022,0.54
19,-2.1,2010,0.483
27,-8.4,2019,0.268
