Rank,Statistic,Year
15,1.03,2016
1,0.947,2012
9,1.002,2015
14,1.065,2020
1,0.969,2011
1,0.971,2007
2,0.974,2014
5,1.003,2006
17,1.055,2009
16,1.005,2004
25,1.101,2019
2,0.976,2005
23,1.102,2022
6,1.039,2017
8,1.002,2013
13,1.039,2008
10,1.029,2010
12,1.09,2021
5,1.09,2023
21,1.127,2024
28,1.079,2018
