Rank,Statistic,Year
2,0.986,2016
5,0.976,2012
7,1.0,2015
28,1.111,2020
14,1.036,2011
23,1.05,2007
12,1.029,2014
27,1.082,2006
14,1.049,2009
25,1.03,2004
27,1.102,2019
30,1.079,2005
26,1.112,2022
3,1.025,2017
10,1.013,2013
18,1.06,2008
14,1.044,2010
15,1.092,2021
23,1.129,2023
27,1.156,2024
22,1.072,2018
