Rank,Statistic,Year
10,1.015,2016
30,1.065,2012
8,1.002,2015
24,1.099,2020
17,1.044,2011
19,1.043,2007
5,1.009,2014
17,1.035,2006
7,1.03,2009
22,1.09,2019
19,1.041,2005
24,1.105,2022
13,1.054,2017
30,1.075,2013
24,1.065,2008
2,1.004,2010
18,1.098,2021
20,1.117,2023
30,1.164,2024
16,1.06,2018
