Rank,Statistic,Year
27,1.063,2016
15,1.015,2012
23,1.042,2015
18,1.081,2020
12,1.026,2011
15,1.036,2007
27,1.064,2014
19,1.038,2006
16,1.051,2009
10,0.99,2004
24,1.093,2019
20,1.043,2005
20,1.097,2022
10,1.044,2017
28,1.064,2013
9,1.032,2008
23,1.074,2010
23,1.104,2021
6,1.092,2023
7,1.093,2024
14,1.053,2018
