Rank,Team,Statistic,Year
29,Chicago,0.497,2018
18,Chicago,0.491,2007
15,Chicago,0.487,2012
13,Chicago,0.5489999999999999,2023
15,Chicago,0.537,2022
25,Chicago,0.487,2016
21,Chicago,0.492,2009
28,Chicago,0.476,2010
21,Chicago,0.487,2015
22,Chicago,0.471,2005
17,Chicago,0.494,2011
29,Chicago,0.446,2004
30,Chicago,0.47,2014
23,Chicago,0.515,2020
23,Chicago,0.532,2024
28,Chicago,0.47,2013
10,Chicago,0.547,2021
16,Chicago,0.488,2006
30,Chicago,0.487,2017
28,Chicago,0.505,2019
28,Chicago,0.47,2008
