Rank,Team,Statistic,Year
14,Miami,0.519,2018
6,Miami,0.505,2007
5,Miami,0.504,2012
25,Miami,0.529,2023
9,Miami,0.54,2022
11,Miami,0.507,2016
13,Miami,0.5,2009
17,Miami,0.495,2010
12,Miami,0.5,2015
2,Miami,0.525,2005
7,Miami,0.517,2011
20,Miami,0.4589999999999999,2004
1,Miami,0.555,2014
3,Miami,0.5489999999999999,2020
20,Miami,0.534,2024
1,Miami,0.545,2013
14,Miami,0.541,2021
2,Miami,0.519,2006
15,Miami,0.512,2017
20,Miami,0.515,2019
22,Miami,0.482,2008
