Rank,Team,Statistic,Year
28,Memphis,0.5,2018
8,Memphis,0.504,2007
27,Memphis,0.471,2012
22,Memphis,0.535,2023
23,Memphis,0.521,2022
29,Memphis,0.474,2016
23,Memphis,0.486,2009
18,Memphis,0.494,2010
22,Memphis,0.485,2015
9,Memphis,0.491,2005
21,Memphis,0.489,2011
9,Memphis,0.477,2004
19,Memphis,0.49,2014
15,Memphis,0.53,2020
29,Memphis,0.513,2024
29,Memphis,0.4679999999999999,2013
22,Memphis,0.526,2021
8,Memphis,0.496,2006
27,Memphis,0.492,2017
26,Memphis,0.508,2019
12,Memphis,0.5,2008
