Rank,Team,Statistic,Year
18,Dallas,0.513,2018
5,Dallas,0.506,2007
14,Dallas,0.487,2012
2,Dallas,0.565,2023
11,Dallas,0.54,2022
13,Dallas,0.501,2016
9,Dallas,0.506,2009
12,Dallas,0.503,2010
5,Dallas,0.513,2015
8,Dallas,0.492,2005
1,Dallas,0.523,2011
3,Dallas,0.49,2004
4,Dallas,0.524,2014
5,Dallas,0.5479999999999999,2020
8,Dallas,0.563,2024
11,Dallas,0.506,2013
9,Dallas,0.5479999999999999,2021
12,Dallas,0.492,2006
18,Dallas,0.505,2017
18,Dallas,0.519,2019
13,Dallas,0.499,2008
