Rank,Statistic,Year
9,12.1,2005
11,12.3,2012
13,13.0,2020
12,11.7,2011
30,7.1,2007
21,10.9,2017
21,10.2,2016
14,12.3,2010
2,16.1,2023
27,8.7,2018
24,8.3,2008
27,8.3,2009
12,12.5,2015
17,11.5,2014
15,1.4,2004
26,8.9,2024
1,17.7,2022
6,12.7,2006
22,11.3,2019
14,13.1,2021
10,13.0,2013
