Rank,Statistic,Year
16,11.3,2005
5,13.7,2012
9,14.1,2020
11,12.3,2011
20,9.6,2007
25,9.5,2017
29,7.6,2016
22,9.7,2010
7,14.1,2023
3,16.0,2018
16,11.0,2008
12,11.4,2009
28,6.5,2015
30,6.7,2014
24,0.9,2004
15,13.8,2024
11,13.8,2022
18,10.4,2006
6,15.2,2019
2,17.0,2021
25,9.1,2013
