Rank,Team,Statistic,Year
14,Utah,0.541,2023
12,Utah,0.491,2015
22,Utah,0.495,2012
14,Utah,0.495,2010
28,Utah,0.5670000000000001,2024
5,Utah,0.506,2018
18,Utah,0.501,2013
2,Utah,0.514,2021
18,Utah,0.507,2009
20,Utah,0.505,2011
11,Utah,0.495,2016
11,Utah,0.4679999999999999,2004
8,Utah,0.514,2020
7,Utah,0.522,2022
13,Utah,0.497,2007
3,Utah,0.508,2019
25,Utah,0.499,2005
13,Utah,0.49,2006
26,Utah,0.518,2014
3,Utah,0.497,2017
15,Utah,0.5,2008
