Rank,Team,Statistic,Year
3,Boston,0.528,2023
14,Boston,0.494,2015
2,Boston,0.455,2012
6,Boston,0.484,2010
2,Boston,0.522,2024
2,Boston,0.499,2018
6,Boston,0.481,2013
17,Boston,0.541,2021
3,Boston,0.473,2009
2,Boston,0.469,2011
8,Boston,0.487,2016
20,Boston,0.48,2004
6,Boston,0.51,2020
1,Boston,0.501,2022
20,Boston,0.502,2007
7,Boston,0.512,2019
9,Boston,0.478,2005
15,Boston,0.49,2006
16,Boston,0.505,2014
6,Boston,0.508,2017
1,Boston,0.4589999999999999,2008
