Rank,Team,Statistic,Year
25,Phoenix,1.056,2016
25,Phoenix,1.03,2012
18,Phoenix,1.028,2015
20,Phoenix,1.084,2020
25,Phoenix,1.07,2011
16,Phoenix,1.038,2007
14,Phoenix,1.032,2014
23,Phoenix,1.043,2006
26,Phoenix,1.084,2009
23,Phoenix,1.024,2004
29,Phoenix,1.114,2019
22,Phoenix,1.048,2005
5,Phoenix,1.053,2022
28,Phoenix,1.083,2017
23,Phoenix,1.045,2013
17,Phoenix,1.051,2008
22,Phoenix,1.073,2010
7,Phoenix,1.076,2021
10,Phoenix,1.099,2023
13,Phoenix,1.114,2024
30,Phoenix,1.093,2018
